MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
180,4,35.0,52,1,0,3,3,0,4,0,7,2,2,4,7,6,5,106,55,1,1,12,13,2,41,3,4,2,3,4,2,3,459,6,0,30,31,1,0,1,5,291,0,0,143,1,0,1,0,2,1,3,3,6,0,0,3,91,2,2,202,5,5,2,0,18,0,0,0,0,0,0,0,0,5,2,8,4
20,3,110.0,952,1,0,0,3,0,4,0,16,2,2,0,2,8,5,107,57,1,1,12,13,2,201,2,4,2,1,4,2,3,1350,6,0,395,687,1,0,1,5,710,0,0,657,1,0,2,0,2,1,2,5,6,1,1,2,92,2,3,416,5,5,2,160,51,0,0,0,0,0,0,0,0,6,1,6,5
120,3,41.0,107,1,0,3,3,0,4,0,22,2,2,4,2,8,5,101,50,1,1,5,5,3,0,2,4,2,3,4,1,3,1196,6,0,179,557,1,0,1,5,624,0,0,491,1,0,2,0,2,1,0,4,6,0,0,2,86,2,2,181,5,5,2,43,36,0,0,0,0,0,0,0,0,7,1,8,4
20,3,80.0,334,1,0,3,3,0,0,0,19,2,2,0,2,5,6,64,13,3,1,6,6,3,0,3,4,1,4,4,4,3,630,6,0,209,252,1,4,1,5,216,0,0,96,1,0,1,0,2,1,3,3,6,0,0,6,82,3,2,274,5,5,2,0,14,0,0,43,0,0,0,0,0,6,1,8,4
20,3,75.0,862,1,0,3,3,0,4,1,5,2,2,0,2,6,5,98,48,1,1,12,13,2,140,3,4,2,3,4,2,3,994,6,0,313,548,1,0,1,5,544,0,0,392,1,0,2,0,3,1,2,5,6,1,5,2,83,1,2,188,5,5,2,74,27,0,0,0,0,0,0,0,0,3,2,8,4
60,3,105.0,896,1,0,3,3,0,4,0,16,2,2,0,5,9,5,107,56,3,1,12,13,2,310,0,4,2,3,4,1,6,0,6,0,778,705,1,0,1,5,722,85,0,820,0,0,2,1,3,1,0,7,6,1,3,4,92,1,3,315,5,5,2,241,70,0,0,0,0,0,0,0,0,2,1,8,4
20,3,79.0,628,1,0,3,3,0,4,0,5,2,2,0,2,8,5,108,58,3,1,12,13,4,214,2,4,2,1,4,2,3,1288,6,0,265,640,1,0,1,5,658,0,0,537,1,0,2,0,3,1,2,5,6,1,3,2,93,2,3,374,5,5,2,131,32,0,0,0,0,0,0,0,0,8,3,8,4
30,4,50.0,134,1,0,3,0,0,4,0,17,2,2,0,2,4,7,40,50,3,1,11,12,1,252,3,4,0,2,4,4,5,168,6,0,460,205,1,4,1,5,335,0,0,182,0,0,1,0,2,1,3,5,6,0,0,6,81,3,2,300,5,5,2,0,59,0,0,0,0,0,3,0,0,2,1,8,2
20,3,98.0,972,1,0,0,3,0,2,0,16,2,2,0,2,9,5,105,55,3,1,12,13,2,233,2,4,2,1,4,2,3,1261,6,0,367,665,1,0,1,5,693,0,0,600,1,0,2,0,3,1,2,6,6,1,3,2,90,1,3,350,5,5,2,262,94,0,0,0,0,0,0,0,0,2,0,8,4
20,3,72.0,760,1,0,0,1,0,4,0,16,2,2,0,2,9,5,104,54,3,1,12,13,2,280,2,4,2,1,4,2,3,1567,6,0,128,659,1,0,1,5,677,0,0,574,1,0,2,0,2,1,0,4,6,1,3,2,89,1,3,403,5,5,2,129,37,0,0,0,0,0,0,0,0,7,0,8,4
70,4,50.0,25,1,2,3,3,0,0,0,17,2,2,0,5,7,8,19,55,1,1,11,12,3,0,2,4,2,4,4,4,1,299,6,0,387,207,1,0,1,5,176,268,0,588,1,0,1,1,4,1,0,5,3,1,3,2,5,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,5,3,8,4
120,4,32.0,84,1,0,3,3,0,2,0,11,2,2,3,2,6,5,99,48,3,1,12,13,2,70,3,4,2,1,4,4,3,897,6,0,196,411,1,0,1,5,395,0,0,229,1,0,2,0,2,1,3,3,6,0,0,2,84,3,2,102,5,5,2,0,106,0,0,0,0,0,0,0,0,4,0,8,4
20,3,0.0,250,1,0,0,3,0,0,0,19,2,2,0,2,5,7,63,51,1,1,6,10,3,0,3,2,1,4,4,4,1,588,6,0,259,275,1,2,1,5,239,0,0,108,1,0,1,0,3,1,2,4,6,0,0,6,49,3,1,30,5,5,2,0,112,0,0,0,0,0,0,0,0,2,1,8,4
20,3,80.0,498,1,0,3,3,0,4,0,12,2,2,0,2,5,7,51,57,1,1,8,8,3,0,2,4,1,4,4,4,1,607,6,0,327,350,1,2,1,5,321,0,0,168,0,0,1,0,3,1,2,3,6,1,3,2,36,3,1,30,5,5,2,0,66,42,0,0,0,0,0,0,0,6,3,8,4
20,3,79.0,582,1,0,3,3,0,4,0,12,2,2,0,2,5,7,66,15,3,1,8,8,2,110,3,4,1,4,4,4,1,836,6,0,134,322,1,4,1,5,292,0,0,144,1,0,1,1,3,1,3,4,6,0,0,2,51,2,2,195,5,5,2,0,0,0,0,0,0,0,0,0,0,5,1,8,4
20,3,70.0,802,1,0,0,3,0,4,0,14,2,2,0,2,5,6,72,21,1,1,9,10,3,0,3,4,1,3,4,1,1,998,6,0,315,551,1,2,1,5,540,0,0,387,0,0,2,0,3,1,3,5,6,1,5,2,57,3,2,172,5,5,2,142,0,0,0,37,0,0,0,0,0,1,1,8,4
190,3,60.0,651,1,0,3,3,0,0,0,17,2,2,1,0,5,4,9,20,1,1,13,14,3,0,3,1,1,4,1,4,2,664,6,0,172,239,1,4,0,1,670,118,0,782,0,0,2,0,3,2,3,8,4,1,3,2,56,3,2,198,5,2,0,76,0,0,0,0,0,0,0,0,0,4,0,3,4
180,4,21.0,3,1,0,3,3,0,4,0,10,2,2,3,6,4,8,71,52,1,1,5,5,3,0,3,2,1,3,4,1,3,515,6,0,50,53,1,4,1,5,25,0,0,6,1,0,1,0,1,1,2,1,6,0,0,2,56,3,1,41,5,5,2,0,0,0,0,0,0,0,0,0,0,4,3,8,4
160,4,0.0,33,1,0,3,3,0,4,0,10,2,2,4,5,5,6,77,26,1,1,5,5,3,0,3,4,2,3,4,3,6,0,6,0,155,3,1,4,1,5,21,140,0,282,0,0,1,1,3,1,3,2,6,1,3,4,62,1,1,70,5,5,2,75,14,0,0,0,0,0,0,0,0,5,2,8,4
50,3,79.0,478,1,0,3,3,0,4,0,12,0,2,0,0,6,7,44,0,1,1,13,14,3,0,3,4,1,4,4,4,2,403,5,30,135,147,1,4,1,1,205,105,0,450,1,0,1,0,3,1,1,3,6,2,5,2,29,3,1,19,5,5,2,0,0,5,0,0,0,0,3,0,0,7,0,8,4
60,3,105.0,962,1,0,0,3,0,0,0,8,2,2,0,5,6,5,107,56,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,452,102,1,2,1,5,55,163,0,368,0,0,2,1,3,1,3,6,6,0,0,2,92,2,2,122,5,5,2,0,0,0,0,0,0,0,0,0,0,4,0,6,5
20,3,70.0,271,1,0,3,3,0,4,0,12,2,2,0,2,5,6,61,10,1,1,3,14,3,0,3,4,1,4,4,4,2,374,4,98,225,446,1,4,1,1,432,0,0,264,0,0,1,1,3,1,3,4,6,1,2,6,50,3,1,56,5,5,2,0,0,0,0,0,0,0,0,0,0,5,2,8,4
30,4,50.0,126,1,0,3,3,0,4,0,17,0,2,0,2,5,8,41,46,1,1,8,8,3,0,3,4,0,2,4,4,6,0,6,0,104,2,1,2,1,1,153,0,0,58,0,0,1,0,2,1,3,2,6,0,0,2,26,3,1,33,5,5,2,78,10,24,0,0,0,0,0,0,0,11,3,8,4
30,0,60.0,264,1,0,3,3,0,4,0,9,2,2,0,2,4,5,24,0,1,1,13,14,3,0,3,4,1,4,4,4,5,495,6,0,128,97,1,4,0,1,53,0,0,13,0,0,1,0,2,1,3,2,6,0,0,0,118,0,0,0,0,0,0,0,200,40,0,0,0,0,2,0,0,10,3,8,0
20,3,0.0,838,1,0,0,3,0,4,0,15,2,2,0,2,8,5,93,43,3,1,3,3,3,0,2,4,2,3,4,4,3,1231,6,0,773,718,1,0,1,5,751,0,0,849,1,0,3,0,4,1,2,8,6,1,3,2,78,2,2,219,5,5,2,170,62,112,0,0,0,0,0,0,0,4,1,8,4
50,3,60.0,424,1,2,3,3,0,4,0,3,2,2,0,0,7,6,29,0,1,1,13,14,3,0,3,2,2,4,4,4,5,329,6,0,431,293,1,0,1,5,337,139,0,586,1,0,2,0,4,1,3,6,6,0,0,6,13,3,1,19,5,5,0,0,84,0,0,0,0,0,1,0,0,5,2,8,4
20,3,65.0,253,1,0,3,3,0,4,0,19,2,2,0,2,5,7,68,54,3,1,6,6,2,48,3,4,2,4,4,4,1,450,6,0,262,185,1,0,1,5,162,0,0,62,0,0,1,0,3,1,2,3,6,0,0,2,53,1,1,43,5,5,2,25,0,0,0,0,0,0,3,0,0,5,3,8,4
20,3,70.0,228,1,0,0,3,0,4,0,12,2,2,0,2,5,7,59,35,1,1,8,8,3,0,3,4,1,4,4,4,2,111,4,57,335,209,1,1,1,5,172,0,0,69,0,1,1,0,2,1,3,3,6,0,0,2,44,1,1,48,5,5,2,1,187,0,0,0,0,0,4,3,5,5,1,8,4
160,4,21.0,8,1,0,3,3,0,4,0,2,2,2,3,5,6,5,74,23,1,1,6,6,2,185,3,4,1,4,4,4,2,356,6,0,193,70,1,4,1,5,32,70,0,231,0,0,1,1,3,1,3,5,6,0,0,6,59,3,1,30,5,5,2,78,18,0,0,0,0,0,0,0,0,4,1,8,4
60,1,75.0,517,1,0,3,3,0,4,0,21,2,2,0,5,7,5,106,55,1,1,12,13,3,0,2,4,2,3,4,4,3,400,6,0,301,186,1,2,1,5,141,264,0,563,0,0,2,1,3,1,2,5,6,0,0,2,91,2,2,256,5,5,2,0,91,0,0,0,0,0,0,0,0,1,2,8,4
20,3,70.0,433,1,0,3,3,0,0,0,7,1,2,0,2,5,7,66,15,3,1,8,8,3,0,3,4,1,4,4,4,1,698,3,11,267,409,1,0,1,5,393,0,0,227,1,0,1,0,2,1,3,4,6,0,0,6,51,3,2,150,2,2,2,0,0,73,0,0,0,0,1,3,3,3,1,8,4
20,3,100.0,964,1,0,0,3,0,4,0,6,2,2,0,2,7,8,60,47,1,1,3,14,3,0,3,4,1,4,4,4,1,1247,6,0,149,562,1,4,1,5,680,0,0,579,1,0,2,0,1,1,3,4,6,2,5,2,45,1,2,170,5,5,2,0,42,0,0,29,0,0,2,0,0,2,4,8,4
160,3,24.0,22,1,0,3,3,0,4,0,13,2,2,4,5,6,5,75,24,1,1,9,2,3,0,3,4,1,4,4,4,1,257,5,93,40,178,1,4,1,5,133,44,0,292,0,1,2,1,3,1,3,4,6,1,2,2,60,3,2,133,5,5,2,166,0,0,0,0,0,0,0,0,0,5,3,8,4
90,4,60.0,236,1,1,3,3,0,4,0,17,0,2,2,5,5,5,53,2,3,1,13,14,2,224,3,4,1,4,4,4,6,0,6,0,572,244,1,2,1,5,207,306,0,648,0,0,2,0,4,2,3,8,6,0,0,6,38,3,2,101,5,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4
60,3,80.0,490,1,0,0,3,0,4,0,20,2,2,0,5,8,5,94,44,1,1,12,13,2,76,2,4,2,3,4,4,3,380,6,0,247,128,1,0,1,5,286,229,0,622,0,0,2,1,3,1,2,6,6,1,5,2,79,2,2,157,5,5,2,110,67,0,0,0,0,0,0,0,0,8,0,8,4
20,1,75.0,262,1,0,0,3,0,4,0,21,2,2,0,2,6,5,110,59,1,1,12,13,3,0,2,4,2,3,4,4,3,27,6,0,652,412,1,0,1,5,397,0,0,231,0,0,2,0,2,1,2,2,6,0,0,2,95,1,2,303,5,5,2,0,86,0,0,0,0,0,0,0,0,8,3,6,5
70,4,60.0,498,1,0,3,3,0,4,0,17,2,2,0,5,7,9,32,55,2,1,8,8,3,0,3,0,0,4,4,4,5,141,6,0,352,77,1,0,1,5,40,141,0,327,0,0,2,0,3,1,2,5,6,1,3,6,16,3,2,79,5,5,0,0,0,41,0,0,0,0,0,0,0,9,2,8,4
20,3,80.0,498,1,0,3,3,0,0,0,12,2,2,0,2,5,6,60,9,1,1,8,8,2,81,3,4,1,4,4,4,1,991,6,0,13,301,1,0,1,5,267,0,0,126,1,0,1,0,3,1,3,4,6,0,0,2,45,2,1,31,5,5,2,142,74,0,0,0,0,0,3,0,0,6,3,8,4
20,3,75.0,934,1,0,3,3,0,4,0,12,2,2,0,2,5,7,52,50,3,1,13,14,1,36,2,4,1,4,4,4,2,650,5,37,96,283,1,0,1,5,484,0,0,316,1,0,1,0,2,1,3,4,2,2,5,5,37,3,1,43,5,5,2,204,30,0,0,32,0,0,0,3,16,5,3,8,4
120,3,40.0,165,1,0,0,3,0,4,0,16,2,2,4,2,7,5,106,56,1,1,12,13,4,51,2,4,2,3,4,4,6,0,6,0,696,495,1,0,1,5,486,0,0,320,0,0,2,0,2,1,2,4,6,1,3,2,91,2,2,160,5,5,2,68,24,0,0,0,0,0,0,0,0,2,0,6,5
20,3,70.0,422,1,0,3,3,0,0,0,12,1,2,0,2,5,5,59,8,1,1,12,13,3,0,3,4,1,4,4,4,2,521,4,34,87,185,1,4,1,5,139,0,0,50,1,0,1,0,3,1,3,3,6,0,0,6,50,3,2,274,5,5,2,0,0,0,0,0,0,0,0,0,0,6,0,8,4
20,3,71.0,436,1,0,3,0,0,0,0,11,2,2,0,2,6,5,84,33,1,1,12,13,3,0,3,2,2,4,4,4,1,336,6,0,467,329,1,4,1,5,298,0,0,148,0,0,1,1,3,1,3,3,6,0,0,2,69,3,2,170,5,5,2,59,0,60,0,0,0,0,0,0,0,5,1,8,4
45,3,55.0,620,1,0,3,3,0,4,0,6,2,2,0,1,5,5,30,0,1,1,13,14,3,0,3,4,0,4,4,4,6,0,6,0,477,122,3,1,0,5,89,0,0,27,0,0,1,0,2,1,3,3,6,0,0,6,14,3,1,8,4,4,2,0,0,38,0,0,0,0,3,0,0,5,1,8,4
20,3,94.0,799,1,0,3,3,0,4,0,16,2,2,0,2,10,5,110,59,3,1,5,5,2,202,0,4,1,1,4,4,3,1436,6,0,365,693,1,0,1,5,716,0,0,677,1,0,2,1,3,1,0,7,6,1,3,2,95,1,3,413,5,5,2,88,42,0,0,0,0,0,0,0,0,8,3,6,5
80,3,0.0,604,1,0,0,3,0,0,0,14,2,2,0,7,6,6,73,22,1,1,6,6,2,212,3,4,1,4,4,4,6,0,6,0,426,77,1,4,1,5,491,170,0,711,0,0,2,1,3,1,3,5,6,1,5,2,58,2,2,244,5,5,2,0,88,0,0,0,0,0,1,0,0,7,3,0,0
60,3,79.0,573,1,0,0,3,0,4,0,15,2,2,0,5,7,5,97,47,1,1,12,13,2,317,2,4,2,3,4,4,6,0,6,0,671,442,1,0,1,5,436,325,0,768,0,0,2,1,3,1,2,5,6,1,5,2,82,2,3,408,5,5,2,140,0,0,0,0,0,0,0,0,0,6,3,8,4
60,3,0.0,485,1,0,0,3,0,1,0,5,2,2,0,5,6,5,99,48,1,1,12,13,3,0,3,4,2,3,4,3,3,706,6,0,30,138,1,0,1,5,150,271,0,576,1,0,2,1,3,1,3,5,6,0,0,2,84,2,2,219,5,5,2,0,25,0,0,0,0,0,3,0,0,4,1,8,4
70,3,53.0,660,1,0,3,3,0,4,0,6,2,2,0,5,7,9,30,54,2,1,8,8,3,0,2,4,0,3,4,4,6,0,6,0,674,451,1,0,1,5,435,206,0,697,0,0,1,1,3,1,2,7,6,2,3,6,14,3,1,38,5,5,2,0,0,0,0,21,0,0,3,0,0,5,3,8,4
190,3,60.0,651,1,1,3,3,0,4,0,17,2,2,1,5,4,7,9,50,1,1,8,8,3,0,3,4,0,0,0,0,0,0,0,0,0,0,1,4,0,1,43,99,0,276,0,0,2,0,3,2,3,5,6,0,0,0,122,0,0,0,0,0,0,140,96,85,0,0,0,0,0,0,0,7,2,8,4
20,3,90.0,773,1,0,0,3,0,0,0,12,1,2,0,2,6,6,58,7,1,1,12,13,3,0,3,4,1,4,4,4,5,777,6,0,302,428,1,0,1,1,415,0,0,248,0,0,1,1,3,1,3,4,6,2,3,2,43,3,1,70,5,5,2,0,28,0,0,0,0,0,0,0,0,4,1,8,4
50,4,50.0,95,1,0,3,3,0,0,0,3,1,2,0,0,6,7,48,0,1,1,5,5,3,0,3,2,1,4,4,4,1,399,6,0,385,279,1,0,1,5,243,124,0,500,0,0,2,0,3,1,3,5,6,2,3,6,36,3,2,115,5,5,2,0,14,7,0,0,0,0,0,0,0,9,0,8,4
60,3,130.0,1059,1,0,0,0,0,4,0,7,4,4,0,5,10,5,108,58,3,1,5,5,4,307,0,4,2,1,4,2,3,2260,6,0,537,717,1,0,1,5,750,409,0,859,1,0,3,1,3,1,0,9,6,1,3,4,93,1,3,406,5,5,2,131,197,0,0,0,0,0,0,0,0,9,1,6,5
60,3,95.0,754,1,0,0,3,0,4,0,15,2,2,0,5,7,5,97,47,1,1,12,13,2,288,2,4,2,3,4,4,3,719,6,0,412,501,1,0,1,5,494,308,0,779,1,0,2,1,3,1,2,6,6,1,5,2,82,1,3,379,5,5,2,153,48,0,0,0,0,0,0,0,0,7,1,8,4
20,1,62.0,227,1,2,3,3,0,4,0,21,2,2,0,2,7,5,106,55,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,669,437,1,0,1,5,430,0,0,262,0,0,2,0,3,1,2,4,6,1,5,2,91,3,2,142,5,5,2,10,122,0,0,0,0,0,0,0,0,3,0,8,4
20,3,70.0,871,1,0,3,3,0,4,0,12,2,2,0,2,5,7,57,50,3,1,13,14,3,0,3,4,1,3,4,4,5,377,6,0,355,220,1,4,1,5,184,0,0,76,0,0,1,0,2,1,3,2,6,0,0,2,42,3,1,24,5,5,2,167,0,59,0,0,0,0,0,0,0,5,1,8,4
60,3,67.0,950,1,0,0,3,0,4,0,16,2,2,0,5,9,5,109,58,3,1,12,13,4,176,0,4,2,1,4,1,3,1330,6,0,55,534,1,0,1,5,536,374,0,826,1,0,2,1,3,1,0,9,6,1,3,2,94,1,3,393,5,5,2,65,54,0,0,0,0,0,0,0,0,10,2,6,5
30,3,58.0,421,1,0,0,3,0,4,0,7,2,2,0,2,4,7,24,52,1,1,13,14,3,0,3,4,0,4,4,3,1,348,6,0,98,23,1,0,1,5,19,0,0,4,1,0,1,0,2,1,3,3,6,0,0,0,102,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,6,1,8,4
20,3,0.0,1053,1,0,0,3,0,1,0,6,2,2,0,2,6,3,58,25,3,1,13,11,0,331,2,4,2,4,4,4,5,1219,6,0,512,695,1,4,1,5,746,0,0,796,1,0,3,0,4,2,3,7,0,2,5,2,61,2,2,170,5,5,2,0,0,81,0,0,0,0,0,0,0,2,1,8,2
80,3,85.0,569,1,0,3,3,0,4,0,23,2,2,0,7,6,5,89,39,1,1,6,6,2,143,2,4,1,3,4,1,3,783,6,0,422,538,1,0,1,5,555,0,0,403,1,0,2,0,3,1,2,3,6,1,2,2,74,2,2,253,5,5,2,142,0,0,0,0,0,0,0,0,0,7,2,8,0
70,4,60.0,140,1,0,0,3,0,3,0,3,8,1,0,5,6,8,24,49,1,1,13,14,3,0,3,4,0,2,1,3,6,0,6,0,387,45,1,0,1,5,65,103,0,315,0,0,2,0,3,1,3,4,6,0,0,6,8,1,2,184,5,2,2,0,0,26,0,0,0,0,0,0,0,5,2,8,4
20,3,60.0,202,1,0,3,3,0,4,0,12,2,2,0,2,5,7,56,57,1,1,12,13,3,0,3,4,3,0,0,0,0,0,0,0,0,0,1,0,1,5,116,0,0,37,0,0,1,0,2,1,3,3,4,1,4,6,53,3,1,96,5,5,2,0,0,0,0,0,0,0,0,0,0,3,4,8,4
20,3,50.0,95,1,0,3,2,0,4,1,3,2,2,0,2,1,3,47,0,1,1,12,13,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,6,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4
60,3,74.0,416,1,0,0,3,0,4,0,8,2,2,0,5,8,5,105,54,1,1,12,13,3,0,2,4,2,1,2,1,6,0,6,0,438,87,1,0,1,5,49,151,0,347,0,0,2,1,3,1,2,4,6,1,3,2,90,1,2,103,5,5,2,46,24,0,0,0,0,0,0,0,0,9,0,8,4
190,3,70.0,181,1,0,3,3,0,4,0,7,2,2,1,5,5,7,14,41,1,1,8,8,3,0,3,4,1,3,4,2,3,969,6,0,71,353,1,4,1,5,112,63,0,306,1,0,1,0,3,1,3,3,6,0,0,0,99,0,0,0,0,0,0,35,0,56,0,0,0,0,0,0,0,0,2,8,4
60,3,57.0,396,1,0,0,3,0,1,0,5,2,2,0,5,7,5,99,49,1,1,12,13,3,0,3,4,2,3,4,1,6,0,6,0,539,194,1,0,1,5,149,228,0,541,0,0,2,1,3,1,2,6,6,0,0,2,84,1,2,204,5,5,2,59,129,0,0,0,0,0,0,0,0,6,2,8,4
20,3,0.0,841,1,0,0,3,0,2,0,12,2,2,0,2,4,5,73,22,3,1,8,8,3,0,3,4,1,4,4,4,2,600,6,0,155,185,1,4,1,5,139,0,0,50,0,0,1,0,3,1,3,3,6,0,0,6,66,3,2,240,5,5,2,137,0,0,0,0,0,0,4,0,0,3,2,0,4
20,3,0.0,735,1,0,0,3,0,4,0,19,2,2,0,2,5,5,69,18,3,1,9,10,2,124,3,4,1,4,4,4,2,673,6,0,235,305,1,4,1,5,358,0,0,201,0,0,1,1,3,1,3,5,6,1,2,2,54,3,1,70,5,5,2,251,0,0,0,0,0,0,0,0,0,6,0,8,4
20,3,0.0,723,1,0,3,3,0,4,0,5,2,2,0,2,8,5,102,52,1,1,12,13,2,268,2,4,2,3,4,1,3,1358,6,0,126,594,1,0,1,5,601,0,0,460,1,0,2,0,3,1,2,4,6,1,5,2,87,2,2,298,5,5,2,108,0,0,0,0,0,0,3,3,16,4,4,8,4
20,3,85.0,939,1,0,3,3,0,4,0,23,2,2,0,2,9,5,107,56,3,1,12,13,2,287,0,4,2,1,4,1,3,1260,6,0,371,667,1,0,1,5,688,0,0,592,1,0,2,0,2,1,0,6,6,1,3,2,92,1,3,346,5,5,2,174,56,0,0,0,0,0,0,0,0,2,3,8,4
60,3,0.0,670,1,0,3,3,0,2,0,15,2,2,0,5,8,5,101,50,1,1,12,13,2,37,2,4,2,3,4,4,6,0,6,0,577,251,1,0,1,5,237,384,0,756,0,0,2,1,4,1,2,6,6,1,5,4,86,1,3,288,5,5,2,0,44,0,0,0,0,0,0,0,0,5,1,8,4
20,3,78.0,557,1,0,3,3,0,4,0,14,6,2,0,2,7,5,99,49,3,1,12,13,3,0,2,4,2,1,4,4,4,144,3,142,236,621,1,0,1,5,637,0,0,509,1,0,2,0,3,1,2,5,0,1,5,2,84,1,2,244,5,5,2,31,60,0,0,0,0,0,0,0,0,5,3,8,4
120,2,34.0,66,1,0,3,3,0,4,0,12,2,2,4,6,7,5,99,48,1,1,8,8,2,120,3,4,2,3,4,1,3,584,4,24,0,99,1,0,1,5,75,0,0,19,1,0,1,0,1,1,3,2,6,0,0,2,84,1,1,82,5,5,2,59,28,0,0,0,0,0,0,0,0,5,1,8,4
60,3,58.0,996,1,0,0,3,0,4,0,8,2,2,0,5,7,5,107,56,1,1,12,13,3,0,2,4,2,3,2,1,3,554,6,0,38,62,1,0,1,5,31,220,0,394,1,0,2,1,3,1,2,5,6,1,3,2,92,2,2,120,5,5,2,46,14,0,0,0,0,0,0,0,0,8,0,6,5
50,3,0.0,905,1,0,0,3,0,0,0,14,2,2,0,0,7,5,89,38,1,1,6,6,2,118,2,2,2,3,2,4,3,1002,4,42,0,404,1,2,1,5,490,207,0,730,0,0,2,1,4,1,2,7,6,0,0,2,74,3,3,356,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,8,4
50,3,70.0,361,1,0,0,0,0,4,0,3,2,2,0,0,6,7,27,0,1,1,3,14,3,0,3,4,0,3,4,4,5,300,6,0,476,318,1,0,1,1,175,160,0,481,0,0,1,1,3,1,3,4,6,1,3,6,36,3,2,133,5,5,2,0,26,0,5,0,0,0,0,0,0,4,1,8,4
85,3,54.0,206,1,0,3,3,0,4,0,11,2,2,0,6,5,7,71,20,1,1,12,13,3,0,3,2,1,3,4,1,1,619,6,0,72,122,1,0,1,5,76,0,0,20,1,0,1,0,2,1,3,3,6,0,0,6,73,3,2,274,5,5,2,48,0,0,0,0,0,0,0,0,0,3,1,8,4
20,4,49.0,304,1,0,0,1,0,4,0,17,1,7,0,2,5,7,56,45,1,1,8,8,3,0,3,2,1,4,4,4,4,180,5,114,0,161,1,4,1,5,115,0,0,36,1,0,1,0,2,1,3,2,6,0,0,6,49,2,2,327,5,5,2,74,38,0,0,0,0,0,3,0,0,5,2,8,4
60,1,75.0,464,1,0,3,3,0,4,0,21,2,2,0,5,7,5,104,54,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,552,209,1,0,1,5,172,363,0,703,0,0,2,1,4,1,2,6,6,1,3,4,89,1,2,266,5,5,2,110,144,0,0,0,0,0,0,0,0,10,3,8,4
120,3,53.0,64,1,0,3,3,0,4,0,13,2,2,4,2,6,6,78,27,1,1,9,10,3,0,3,4,1,3,4,4,1,559,6,0,329,320,1,4,1,5,289,0,0,142,0,0,2,0,2,1,3,2,6,0,0,2,63,2,2,133,5,5,2,0,43,0,0,46,0,0,0,0,0,9,2,0,0
20,4,50.0,135,1,0,3,3,0,4,0,17,2,2,0,2,5,6,58,7,3,1,3,3,3,0,3,4,1,4,4,4,5,308,6,0,391,220,1,2,1,1,184,0,0,76,0,0,1,0,3,1,3,3,6,0,0,2,43,1,1,43,5,5,2,0,0,0,0,0,0,0,0,0,0,5,2,8,4
20,3,87.0,684,1,0,0,3,0,4,0,16,2,2,0,2,8,5,107,56,1,1,12,13,4,164,2,4,2,1,4,1,6,0,6,0,757,641,1,0,1,5,657,0,0,536,0,0,2,0,3,1,2,5,6,1,3,2,92,2,3,416,5,5,2,98,27,0,0,0,0,0,0,0,0,6,3,8,4
20,3,67.0,374,1,0,3,3,0,4,0,7,1,2,0,2,4,5,50,53,1,1,12,13,3,0,3,4,1,0,0,0,0,0,0,0,0,0,1,0,1,5,331,0,0,179,0,0,2,0,2,1,2,3,6,0,0,6,88,1,2,198,5,5,0,0,81,0,0,0,0,0,3,0,0,4,3,8,4
60,3,85.0,624,1,0,3,3,0,4,0,16,2,2,0,5,7,5,104,54,1,1,12,13,2,191,2,4,2,3,4,4,3,866,6,0,61,274,1,0,1,5,245,317,0,687,1,0,2,1,3,1,2,6,6,1,3,4,89,2,3,401,5,5,2,201,50,0,0,0,0,0,0,0,0,7,2,8,4
